time,mean_current_magnitude,trend_line
2018-10-16 12:00:00,0.07973098965366657,0.07678275383057939
2018-11-16 00:00:00,0.080581823360679,0.07679640194957306
2018-12-16 12:00:00,0.08165387427505474,0.07681005006856674
2019-01-16 12:00:00,0.08150149691949407,0.07682392192721604
2019-02-15 00:00:00,0.08596515288243767,0.07683712256689845
2019-03-16 12:00:00,0.0793583650943607,0.07685032320658086
2019-04-16 00:00:00,0.07600198414752339,0.07686397132557454
2019-05-16 12:00:00,0.07054013667858108,0.07687761944456821
2019-06-16 00:00:00,0.06745606904458183,0.07689126756356189
2019-07-16 12:00:00,0.0701467260458391,0.07690491568255556
2019-08-16 12:00:00,0.07240741084174368,0.07691878754120487
2019-09-16 00:00:00,0.07736727230220365,0.07693243566019854
2019-10-16 12:00:00,0.08475743338167253,0.07694608377919222
2019-11-16 00:00:00,0.08270008220477108,0.07695973189818589
2019-12-16 12:00:00,0.07760038696291419,0.07697338001717957
2020-01-16 12:00:00,0.08006538402004114,0.07698725187582887
2020-02-15 12:00:00,0.08198009629425365,0.07700067625516692
2020-03-16 12:00:00,0.0792033366546209,0.07701410063450496
2020-04-16 00:00:00,0.07605612402621337,0.07702774875349863
2020-05-16 12:00:00,0.07421602381431393,0.07704139687249231
2020-06-16 00:00:00,0.0702666434541635,0.077055044991486
2020-07-16 12:00:00,0.06869685182611442,0.07706869311047966
2020-08-16 12:00:00,0.07164594210296654,0.07708256496912898
2020-09-16 00:00:00,0.07741677901251073,0.07709621308812264
2020-10-16 12:00:00,0.08243212400036005,0.07710986120711633
2020-11-16 00:00:00,0.0800323906695753,0.07712350932610999
2020-12-16 12:00:00,0.07922233322343704,0.07713715744510367
2021-01-16 12:00:00,0.07711261018864957,0.07715102930375298
2021-02-15 00:00:00,0.0819010268135482,0.07716422994343539
2021-03-16 12:00:00,0.07793248101182654,0.0771774305831178
2021-04-16 00:00:00,0.0771975255769743,0.07719107870211148
2021-05-16 12:00:00,0.07207540058797532,0.07720472682110514
2021-06-16 00:00:00,0.06924790854668077,0.07721837494009882
2021-07-16 12:00:00,0.07017060419788591,0.07723202305909249
2021-08-16 12:00:00,0.07387168624718683,0.07724589491774181
2021-09-16 00:00:00,0.0761089329550268,0.07725954303673548
2021-10-16 12:00:00,0.08427341970534509,0.07727319115572916
2021-11-16 00:00:00,0.07976138897327731,0.07728683927472282
2021-12-16 12:00:00,0.07888195070268865,0.0773004873937165
2022-01-16 12:00:00,0.0765217207821846,0.07731435925236581
2022-02-15 00:00:00,0.0804758473252281,0.07732755989204822
2022-03-16 12:00:00,0.0835049094082887,0.07734076053173063
2022-04-16 00:00:00,0.08247822304398549,0.07735440865072431
2022-05-16 12:00:00,0.07360460595430433,0.07736805676971797
2022-06-16 00:00:00,0.06953187580169065,0.07738170488871166
2022-07-16 12:00:00,0.07352827035846173,0.07739535300770532
2022-08-16 12:00:00,0.07783683306836618,0.07740922486635464
2022-09-16 00:00:00,0.07869872048794802,0.0774228729853483
2022-10-16 12:00:00,0.08082772387738649,0.07743652110434199
2022-11-16 00:00:00,0.08280090881715252,0.07745016922333567
2022-12-16 12:00:00,0.07962836966575186,0.07746381734232934
2023-01-16 12:00:00,0.07833641213395937,0.07747768920097865
2023-02-15 00:00:00,0.08027551482905947,0.07749088984066105
2023-03-16 12:00:00,0.08130231657507264,0.07750409048034346
2023-04-16 00:00:00,0.07851404965171568,0.07751773859933714
2023-05-16 12:00:00,0.07274887382532842,0.0775313867183308
2023-06-16 00:00:00,0.0710102451178513,0.07754503483732449
2023-07-16 12:00:00,0.07316639542154348,0.07755868295631817
2023-08-16 12:00:00,0.07575916434471566,0.07757255481496747
2023-09-16 00:00:00,0.0810391855536786,0.07758620293396115
2023-10-16 12:00:00,0.08676693677404403,0.07759985105295482
2023-11-16 00:00:00,0.08458205068488531,0.0776134991719485
2023-12-16 12:00:00,0.08065850328382533,0.07762714729094217
